product_id,product_name,full_front_text,front_ocr_success,ingredient_list,nutrition,back_ocr_success,extraction_status,num_images_processed,nova_class,nutrient_profile,High_Sodium_Predicted,High_Sugar_Predicted,High_Fat_Predicted,High_Sat_Fat_Predicted,High_Added_Sugar_Predicted,High_Energy_Predicted,nova_score,profile_score,total_healthiness_score,healthiness_rank,compliant
SG9,Bon o Bon,,False,"Sugar, vegetable oils, roasted peanut (16%), skimmed milk powder,  wheat flour, cocoa, butter, cocoa powder, whole milk powder, coco mass, emulsifer: soyabean, lecithin,  polyglycerol, polyricinoleate, salt, artificial flavour; hazel nut flavour,vanilla flavour, raising agent; sodium bicarbonate, ","{'energy_kcal': 560.0, 'fat_g': 35.5, 'saturated_fat_g': 17.8, 'sugar_g': 41.6, 'added_sugar_g': None, 'sodium_mg': 118.0}",False,Ground Truth Fallback,0,Ultra Processed,3,False,True,True,True,False,False,0,0,0.0,Less Healthy,False
SG11,Twix,,False,"sugar, glucose, wheat flour, pal, fat, skimmed milk powder, cocoa butter, cocoa mass, whey permeate, milk fat, fat-reduced cocoa powder, salt, emulsifier (soya lecithin), raising agent (E500), flavouring","{'energy_kcal': 493.0, 'fat_g': 24.0, 'saturated_fat_g': 14.0, 'sugar_g': 48.0, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,3,False,True,True,True,False,False,0,0,0.0,Less Healthy,False
SG12,Mars,,False,"Sugar, glucose syrup, skimmed milk powder, cocoa butter, cocoa mass, sunflower oil, milk fat, lactose and protein from whey (from milk), whey powder (from milk), palm fat, fat reduced cocoa, barley malt extract, emulsifier (soya lecithin), salt, egg white powder, milk protein, natural vanilla extract, milk chocolate contains milk solids 14% minimum,","{'energy_kcal': 443.0, 'fat_g': 16.0, 'saturated_fat_g': 7.4, 'sugar_g': 62.0, 'added_sugar_g': None, 'sodium_mg': 300.0}",False,Ground Truth Fallback,0,Ultra Processed,4,True,True,True,True,False,False,0,0,0.0,Less Healthy,False
SG13,Snickers,,False,"sugar, glucose syrup, peanuts, skimmed milk powder, cocoa butter, milk fat, palm fat, salt, emulsifer (soya lecithin), egg white powder (may contain other nuts)","{'energy_kcal': 490.0, 'fat_g': 23.0, 'saturated_fat_g': 7.6, 'sugar_g': 51.0, 'added_sugar_g': None, 'sodium_mg': 210.0}",False,Ground Truth Fallback,0,Ultra Processed,4,True,True,True,True,False,False,0,0,0.0,Less Healthy,False
P6,Festin Tomato mix,,False,"water, tomatoes, suhars, dietary fibre (soy and citrus), modified starch (tapioca), salt, acidity regulators (E330 & E331), natural colours (E120 & E161g) and permitted food colour (E150d & E110)","{'energy_kcal': 118.0, 'carbohydrates_g': None, 'protein_g': None, 'fat_g': 0.98, 'saturated_fat_g': None, 'sugar_g': 7.5, 'added_sugar_g': None, 'sodium_mg': 276.0, 'serving_size': None, 'is_per_100': False}",False,Front & Back Processed,1,Ultra Processed,2,True,True,False,False,False,False,0,0,0.0,Less Healthy,False
P8,Tasty tom,,False,"tomatoes, sugar, soy fibre, modified starch (corn & tapioca), salt, acidity regulators (E330, e331), natural colours (E120 & E161g), vitamins & mineral premix (A, D, E, K & iron), permitted food colour (E150d & E110).","{'energy_kcal': 83.0, 'carbohydrates_g': None, 'protein_g': None, 'fat_g': 1.0, 'saturated_fat_g': None, 'sugar_g': 7.0, 'added_sugar_g': None, 'sodium_mg': 204.0, 'serving_size': None, 'is_per_100': False}",False,Front & Back Processed,1,Ultra Processed,2,True,True,False,False,False,False,0,0,0.0,Less Healthy,False
P11,Gino Party Jollof Tomato seasoning mix,,False,"water, tomatoes, sugar, soya fiber, thickening agent 2.5% (E1422), flavour enhancer (monosodium glutamate), flavours (chicken & jollof), spices (curry, pepper, onion, and capsicum oleoresin, salt (NACL), 0.52%, Citric acid, vegetable powder, (Garlic and onion), permitted colours (E150d, E129, E110), antioxidant (E316), Vitamin A, Vitamin D3, and Zinc","{'energy_kcal': 97.0, 'fat_g': 1.5, 'saturated_fat_g': 0.3, 'sugar_g': 8.0, 'added_sugar_g': None, 'sodium_mg': 340.0}",False,Ground Truth Fallback,0,Ultra Processed,2,True,True,False,False,False,False,0,0,0.0,Less Healthy,False
BI11,Shortbread Delight,,False,"wheat flour, sugar, vegatable oil (contain TBHQ antioxidant 319), shortening (BHA antioxidant 320), maltodextrine, vegetable emulsifier (471, 322, soy), leavening agent (503, 500), corn starch, milk powder, salt, whole egg powder, natural vanilla flavour","{'energy_kcal': 500.0, 'carbohydrates_g': None, 'protein_g': None, 'fat_g': 20.0, 'saturated_fat_g': 13.0, 'sugar_g': 43.0, 'added_sugar_g': None, 'sodium_mg': 600.0, 'serving_size': None, 'is_per_100': False}",False,Front & Back Processed,1,Ultra Processed,4,True,True,True,True,False,False,0,0,0.0,Less Healthy,False
BI13,Oxford Sweetened Cabin Biscuits,,False,"Wheat flour, sugar, vegetable fat, invert syrup, leavening agents: Ammonium bicarbonate (E503) & Sodium bicarbonate (E500), salt, calcium carbonate, Emulsifiers: Soya lecithin (E322), mono and diglycerides (E471), dough conditioner: sodium metasulphite (E223)","{'energy_kcal': 432.0, 'carbohydrates_g': None, 'protein_g': None, 'fat_g': 10.9, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': 295.0, 'serving_size': None, 'is_per_100': False}",False,Front & Back Processed,2,Ultra Processed,2,True,False,True,False,False,False,0,0,0.0,Less Healthy,False
BI4,Yebo Creamz strawberry flavoured sandwich biscuit (ingredient list incomplete),,False,"Carbonate (E 500), artifical strawberry flavour …..","{'energy_kcal': 481.0, 'fat_g': 17.4, 'saturated_fat_g': 7.5, 'sugar_g': 36.3, 'added_sugar_g': None, 'sodium_mg': 235.0}",False,Ground Truth Fallback,0,Ultra Processed,4,True,True,True,True,False,False,0,0,0.0,Less Healthy,False
BI8,Original Maryland Cookies,,False,"wheat flour, sugar, chocolate chips (20% - sugar. Cocoa mass, vegetable fats, syrup, whey or whey derivatives, milk), raising agents (ammonium bicarbonate, sodium bicarbonate), salt, flavourings  ","{'energy_kcal': 487.0, 'fat_g': 22.9, 'saturated_fat_g': 11.6, 'sugar_g': 34.2, 'added_sugar_g': None, 'sodium_mg': 410.0}",False,Ground Truth Fallback,0,Ultra Processed,4,True,True,True,True,False,False,0,0,0.0,Less Healthy,False
BI9,Rich Tea Biscuit,,False,"wheat flour (with calcium carbonate, iron, niacinm thiamin), sugar, vegetable oils (palm, rapeseed), barley and malt extract, raising agents (ammonium bicarbonate, sodium bicarbonate, disodium diphosphate), glucose syrup, salt, preservative (sodium etabisulphite).","{'energy_kcal': 450.0, 'fat_g': 13.5, 'saturated_fat_g': 5.2, 'sugar_g': 18.2, 'added_sugar_g': None, 'sodium_mg': 295.0}",False,Ground Truth Fallback,0,Ultra Processed,4,True,True,True,True,False,False,0,0,0.0,Less Healthy,False
B278,Topcafe 3 in 1 creamy white coffee mix,,False,"Sugar, non-dairy creamer (glucose syrup, hydrogenated vegetable oil (may contain one or more of the following oils: coconut, palm, palm kernel, caseinate (milk protein),stabilizer(E340ii,E452i),emulsifiers (E471),anticaking agent (E551), Instant coffee, coffee flavour, vanilla flavour","{'energy_kcal': 467.0, 'fat_g': 16.7, 'saturated_fat_g': 1.7, 'sugar_g': 60.0, 'added_sugar_g': None, 'sodium_mg': 83.0}",False,Ground Truth Fallback,0,Ultra Processed,2,False,True,True,False,False,False,0,0,0.0,Less Healthy,False
SSH256,Hermesetas granulated sweetner,,False,"malodextrin, sweetners (sodium cyclamate, sodium sacharin), acidity regulator, sodium citrate, citric acid.","{'energy_kcal': 360.0, 'fat_g': 0.0, 'saturated_fat_g': 0.0, 'sugar_g': 12.4, 'added_sugar_g': None, 'sodium_mg': 1780.0}",False,Ground Truth Fallback,0,Ultra Processed,2,True,True,False,False,False,False,0,0,0.0,Less Healthy,False
Y236,oreo vanilla flavoured cream with oreo cookie pieces,,False,"water, reconstituted skimmed milk powder and or buttermilk powder, cane sugar, 10% oreo cookie pieces (Wheat flour (gluten), cane sugar, vegetable fat (rape seed, palm fruit), cocoa powder, glucose-fructose syrup, wheat starch (gluten), raising agents (E503, E501, E500) salt (emulsifiers (soya:E322), acidity regulator (E524), flavouring) vegetable fat (palm fruit and /or palm kernel and /or coconut), whey powder,glucose syrup, maltodextrin, modified tapioca starch (E1442), emulsifiers (E477, E471), Stabilisers (E412, E410,E407), flavourings.","{'energy_kcal': 136.0, 'fat_g': 6.0, 'saturated_fat_g': 2.8, 'sugar_g': 13.4, 'added_sugar_g': None, 'sodium_mg': 132.0}",False,Ground Truth Fallback,0,Ultra Processed,2,True,True,False,False,False,False,0,0,0.0,Less Healthy,False
Y219,Dairy day ice cream strawberry flavour,,False,"Ice cream scoop mix powder (skimmed milk, hydrogenated palm, sugar, fructose, dextrose, emulsifiers-E472, E477, Stabilizer-E415, E407,E412 & Colour-E160), Water and strawberry flavour","{'energy_kcal': 184.0, 'fat_g': None, 'saturated_fat_g': 8.7, 'sugar_g': 21.0, 'added_sugar_g': None, 'sodium_mg': 200.0}",False,Ground Truth Fallback,0,Ultra Processed,3,True,True,False,True,False,False,0,0,0.0,Less Healthy,False
Y221,Fanice strawberry ice cream,,False,"Water, sugar, milk solids non-fat vegetable fat,starch, emulsifier/stabilizer (E401,E412,E440,E471,E1422), Calcium, Vitamin D, Sodium, natural colours and flavour.","{'energy_kcal': 158.9, 'fat_g': 7.4, 'saturated_fat_g': 5.4, 'sugar_g': 21.8, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,2,False,True,False,True,False,False,0,0,0.0,Less Healthy,False
CS201,Original pringles,,False,"Dehydrated potatoes, vegetable oils (Sunflower, palm, corn) in varying proportions, wheat flour, corn flour, rice flour, maltodextrin, emulsifier (E471), salt, color (ANNATTO NORBIXIN)","{'energy_kcal': 534.0, 'fat_g': 31.0, 'saturated_fat_g': 6.6, 'sugar_g': 1.4, 'added_sugar_g': None, 'sodium_mg': 1100.0}",False,Ground Truth Fallback,0,Ultra Processed,3,True,False,True,True,False,False,0,0,0.0,Less Healthy,False
CS202,Papa's irish potato chips,,False, ,"{'energy_kcal': 1815.86, 'fat_g': 34.0, 'saturated_fat_g': 30.0, 'sugar_g': 8.0, 'added_sugar_g': None, 'sodium_mg': 20.0}",False,Ground Truth Fallback,0,Ultra Processed,3,False,True,True,True,False,False,0,0,0.0,Less Healthy,False
CS204,Safari (potato grills),,False,"Dried potatoes, rice flour, modified starch (potato, corn), starch (Tapioca), sunflower oil, salt & vinegar flavour (nature identical salt & vinegar flavourings, corn flour, acidity regulator  (E330), partially hydrogenated rapeseed oil, anticaking agents (E551, E341 (III))), Sugar, salt, hydrogenated rapeseed oil, vegetable protein (soya), tumeric powder","{'energy_kcal': 452.0, 'fat_g': 17.2, 'saturated_fat_g': 1.4, 'sugar_g': 2.6, 'added_sugar_g': None, 'sodium_mg': 1787.0}",False,Ground Truth Fallback,0,Ultra Processed,2,True,False,True,False,False,False,0,0,0.0,Less Healthy,False
CS205,Pringles (salt and vinegar),,False,"Dehydrated potatoes, vegetable oils (Sunflower, palm, corn) in varying proportions, wheat flour, corn flour, rice flour, maltodextrin, flavour enhancers (monosodium glutamate, disodium guanylate, disodium inosinate) salt, not sure","{'energy_kcal': 514.0, 'fat_g': 29.0, 'saturated_fat_g': 6.3, 'sugar_g': 2.5, 'added_sugar_g': None, 'sodium_mg': 1900.0}",False,Ground Truth Fallback,0,Ultra Processed,3,True,False,True,True,False,False,0,0,0.0,Less Healthy,False
CS208,Ding dong with chips,,False,"corn,green peas,peanuts,wheat flour,vegetable oil (palm,corn,coconut,TBHQ (E319) as antioxidant), sugar,hydrolysed SOY protein,iodized salt (salt potassium iodide),garlic powder,onion powder,red pepper,artificial colours (FD&C yellow #5 (E102),FD&C blue artifical colour 133)] and monosodium glutamate (flavour enhancer (E621)","{'energy_kcal': 536.0, 'fat_g': 28.6, 'saturated_fat_g': 17.9, 'sugar_g': 3.6, 'added_sugar_g': 3.6, 'sodium_mg': 500.0}",False,Ground Truth Fallback,0,Ultra Processed,3,True,False,True,True,False,False,0,0,0.0,Less Healthy,False
CS210,Hunters gourmet hand cooking potato chips,,False,"potatoes,sunflower oil,sea salt and crushed black pepper flavour (wheat flour,potato starch,sea salt,black pepper,yeast extract,sugar,acidity regulator (E330)","{'energy_kcal': 469.0, 'fat_g': 26.9, 'saturated_fat_g': 2.9, 'sugar_g': 0.0, 'added_sugar_g': None, 'sodium_mg': 663.0}",False,Ground Truth Fallback,0,Ultra Processed,2,True,False,True,False,False,False,0,0,0.0,Less Healthy,False
CS212,snack time strawberry,,False,"wheat flour (gluten),sugar,strawberry filling 15% (sugar,glucose syrup,water,gelling agent (pectin),strawberry, preservative (potassium sorbate),acidity regulator (citric acid), flavouring, permitted food coloring),eggs,water,glucose fructose syrup,vegetable shortening (palm fruit) corn starch starch,humectant 3% (sorbitol,glycerol (from palm oil) anti-caking agents (disodium diphosphate,sodium)","{'energy_kcal': 268.0, 'fat_g': 5.8, 'saturated_fat_g': 3.4, 'sugar_g': 32.7, 'added_sugar_g': 32.5, 'sodium_mg': 146.0}",False,Ground Truth Fallback,0,Ultra Processed,2,True,True,False,False,False,False,0,0,0.0,Less Healthy,False
CS213,Pringles texas BBQ sauce,,False,"Dehydrated potatoes,sunflower oil,wheat flour,corn flour,rice flour,barbecue seasoning (sugar,lactose (milk),salt,onion powder,acidity regulator (sodium diacelate), acids (malic acid, citric acid),garlic powder,sunflower oil,corn starch,colour (paprika extract),maltodextrin),maltodextrin,emulsifier (E471), salt,colour (amatto norbixin).","{'energy_kcal': 520.0, 'fat_g': 29.0, 'saturated_fat_g': 2.7, 'sugar_g': 4.5, 'added_sugar_g': None, 'sodium_mg': 1200.0}",False,Ground Truth Fallback,0,Ultra Processed,2,True,False,True,False,False,False,0,0,0.0,Less Healthy,False
CS196,Munch it creamy crunch,,False, ,"{'energy_kcal': 536.99, 'fat_g': 29.4, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': 208.4}",False,Ground Truth Fallback,0,Ultra Processed,2,True,False,True,False,False,False,0,0,0.0,Less Healthy,False
CS197,Ecobliss potato chips (original),,False,"Potato powder, potato starch, vegetable oil, salt, sugar, Emulsifier E471, salt seasoning powder (salt, corn starch, soy sauce powder, maltodextrin, sugar, flavour enhancer: E621, Silicon dioxide E551)","{'energy_kcal': 531.7, 'fat_g': 28.1, 'saturated_fat_g': 12.8, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': 550.0}",False,Ground Truth Fallback,0,Ultra Processed,3,True,False,True,True,False,False,0,0,0.0,Less Healthy,False
CS199,Pringles (hot and spicy),,False,"Dehydrated potatoes, sunflower oil, wheat flour, corn flour, rice flour, hot&spices (spices, sugar,tomato powder, flavour enhancer (monosodium glutamate, disodium guanylate, disodium inosulate) wheat starch, granulated broth (salt, hydrolysed vegetable protein, sunflower oil), dextrose, sunflower oil), dextrose, sunflower oil, sweet whey, powder (milk), modified maize starch, yeast extract, flowerings, acidity regulator (sodium diacetate, calcium lactate), cayenne pepper sauce powder (aged red peppers, vinegar, garlic), salt, acids (ciric acid, latic acid), maltodextrin, herbs,colour [paprika extract], glucose syrup, milk protein), maltodextrin, emulsifier (E471), salt, colour (amatto norbixin).","{'energy_kcal': 514.0, 'fat_g': 29.0, 'saturated_fat_g': 2.8, 'sugar_g': 2.8, 'added_sugar_g': None, 'sodium_mg': 1200.0}",False,Ground Truth Fallback,0,Ultra Processed,2,True,False,True,False,False,False,0,0,0.0,Less Healthy,False
NS182,Super extra crunchy nut,,False,"Peanut, pumpkin seeds, corn, almonds, pistachios, hazelnuts, cashew, modified starch (E1422) flavours: barbecue, paprika and smoked [glucose, breadcrumbs (from wheat), monosodium glutamate) E621), maltrodextrin, hydrolysed soy protein, hydrolyzzed corn proteins, preservatives, spices], wheat flour, sugar, citric acid) E330), coconut oil, palm oil, salt, nitrogen-packed","{'energy_kcal': 550.0, 'fat_g': 40.0, 'saturated_fat_g': 4.0, 'sugar_g': 5.0, 'added_sugar_g': None, 'sodium_mg': 390.0}",False,Ground Truth Fallback,0,Ultra Processed,2,False,False,True,True,False,False,0,0,0.0,Less Healthy,False
HSC162,maggi chicken flavour,,False,"iodized salt, sugar,  flavour enhancers: sodium glutamate, sodium guanylate, sodium inosinate,sugar,starch,refined palm oil,chicken flavour,onion,water,tumeric,celery","{'energy_kcal': 177.0, 'fat_g': 4.1, 'saturated_fat_g': 2.22, 'sugar_g': 11.4, 'added_sugar_g': None, 'sodium_mg': 23400.0}",False,Ground Truth Fallback,0,Ultra Processed,2,True,True,False,False,False,False,0,0,0.0,Less Healthy,False
HSC166,maggi signature jollof,,False,"iodized salt,flavour enhancers: sodium glutamate,sodium guanylate,sodium inosinate: sugar,starch,flavours (beef,chicken,pepper,garlic,ginger); refined palm oil,paprika,bay leaf,curry,thyme,water,onion,colours (rocou extract,caramelised sugar,carmines);savoury flavour,chilli,garlic,ginger,tomato","{'energy_kcal': 188.0, 'fat_g': 6.3, 'saturated_fat_g': 0.0, 'sugar_g': 12.5, 'added_sugar_g': None, 'sodium_mg': 20625.0}",False,Ground Truth Fallback,0,Ultra Processed,2,True,True,False,False,False,False,0,0,0.0,Less Healthy,False
DC133,Snack time cake slice vanilla,,False, ,"{'energy_kcal': 356.0, 'fat_g': 26.2, 'saturated_fat_g': 1.6, 'sugar_g': 27.2, 'added_sugar_g': None, 'sodium_mg': 246.0}",False,Ground Truth Fallback,0,Ultra Processed,3,True,True,True,False,False,False,0,0,0.0,Less Healthy,False
DC135,Triple decker dates cake eurocake,,False, ,"{'energy_kcal': 337.0, 'fat_g': 7.9, 'saturated_fat_g': 4.5, 'sugar_g': 37.6, 'added_sugar_g': None, 'sodium_mg': 198.0}",False,Ground Truth Fallback,0,Ultra Processed,3,True,True,False,True,False,False,0,0,0.0,Less Healthy,False
HSC142,Star Seasoning Cube (Maggi),,False,"Iodized salt, sugar, starch, flavour enhancers: sodium glutamate, sodium guanylate, sodium inosinate; hydrolysed soya beans lecithin: iron powder, chilli, pepper, clove, yeast extract","{'energy_kcal': 161.0, 'fat_g': 3.7, 'saturated_fat_g': 1.4, 'sugar_g': 13.3, 'added_sugar_g': None, 'sodium_mg': 24300.0}",False,Ground Truth Fallback,0,Ultra Processed,2,True,True,False,False,False,False,0,0,0.0,Less Healthy,False
HSC143,Chicken Seasoning Powder (Knorr) ,,False,"Iodised salt, flavour enhancers (monosodium glutamata, sodium inosinate and sodium guanylate), sugar, vegetable fat, onion, tumeric, flavouring, garlic, iron pyrophosphate, water, parsely, chicken, food acid (citric), sodium pyrophosphate","{'energy_kcal': 151.1, 'fat_g': 5.2, 'saturated_fat_g': 3.8, 'sugar_g': 13.7, 'added_sugar_g': None, 'sodium_mg': 22000.0}",False,Ground Truth Fallback,0,Ultra Processed,2,True,True,False,False,False,False,0,0,0.0,Less Healthy,False
FM115,princes corned beef,,False,"cooked beef,beef,salt,sugar,preservative (sodium nitrite)","{'energy_kcal': 222.0, 'fat_g': 13.5, 'saturated_fat_g': 6.5, 'sugar_g': 0.0, 'added_sugar_g': None, 'sodium_mg': 1500.0}",False,Ground Truth Fallback,0,Ultra Processed,3,True,False,True,True,False,False,0,0,0.0,Less Healthy,False
DC123,Cadbury caramel,,False,"Glucose syrup, sugar, vegetable fat, total milk solids, salt, artifical catamel flavour, caramelised sugar syrup, emulsifier, soya (lecithin)","{'energy_kcal': 415.0, 'fat_g': 6.0, 'saturated_fat_g': 1.0, 'sugar_g': 62.0, 'added_sugar_g': None, 'sodium_mg': 320.0}",False,Ground Truth Fallback,0,Ultra Processed,2,True,True,False,False,False,False,0,0,0.0,Less Healthy,False
DC124,carlcon-N cookies choco chip,,False,"wheat flour, hydrogenated bakery shortening, sugar, choco powder, chocolate chips, skimmed milk powder, salt, Emulsifier (INS-471, INS-472e, INS-170 (i), raising agents [e500(i), e503 (ii), baking powder, permitted artificoal flavour-chocolate","{'energy_kcal': 496.0, 'fat_g': 25.0, 'saturated_fat_g': 14.0, 'sugar_g': 21.0, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,3,False,True,True,True,False,False,0,0,0.0,Less Healthy,False
DC126,Danish butter style cookies,,False,"wheat flour, sugar, vegetable oil, margarine, glucose syrup, ammonium bicarbonate, sodium biacarbonate, B-carotene, salt, flavouring","{'energy_kcal': 500.0, 'fat_g': 23.33, 'saturated_fat_g': 10.0, 'sugar_g': 16.67, 'added_sugar_g': None, 'sodium_mg': 200.0}",False,Ground Truth Fallback,0,Ultra Processed,4,True,True,True,True,False,False,0,0,0.0,Less Healthy,False
DC128,Snack time Croissant with strawberry filling ,,False,"wheat flour (gluten), vegetable oil (from palm fruit and rapseed), water, sugar, glucose syrup, yeast, humectant: glycerol (from palm oil), wheat gluten, vegetable emulsifiers (mono-and diglycerides of fatty acids, mono-and diacetyl tartaric acid esters of mono-& diglycerides of fatty acids, soy lecithin, sodium stearoyl lactylate), salt, modified corn starch, strawberry, preservative (calcium propionate, potassium sorbate), stabilizer (pectin, xanthan gum), acidity regulator (citric acid), flavouring, permitted food colour","{'energy_kcal': 427.0, 'fat_g': 21.4, 'saturated_fat_g': 13.5, 'sugar_g': 20.4, 'added_sugar_g': 20.2, 'sodium_mg': 205.0}",False,Ground Truth Fallback,0,Ultra Processed,4,True,True,True,True,False,False,0,0,0.0,Less Healthy,False
DC129,Eurocake  chocolatechip cookies,,False,"Wheat flour (gluten), vegetable oil, chocolate chips (sugar, fully hydrogenated vegetable reduced fat cocoa powder, emulsifier (soy lecithin, water, humeciant [glycerol (from palm oil)], eggs, glucose syrup, dextrose, skimmed milk powder, saising agent (disodium dihydrogen pryophosp bicarbonate), vegetable emulsifiers (mono & diglycerol acid, polyglycerol esters of fatty acid, soy lecithin, fiber, thickener (xanthan gum), nature identical flavour.","{'energy_kcal': 453.4, 'fat_g': 19.64, 'saturated_fat_g': 11.07, 'sugar_g': 29.64, 'added_sugar_g': 29.28, 'sodium_mg': 225.0}",False,Ground Truth Fallback,0,Ultra Processed,4,True,True,True,True,False,False,0,0,0.0,Less Healthy,False
FM102,Asda Smartprice Corned Beef,,False,"Beef, salt, preservative (sodium nitrate)","{'energy_kcal': 222.0, 'fat_g': 14.0, 'saturated_fat_g': 5.5, 'sugar_g': 0.0, 'added_sugar_g': None, 'sodium_mg': 1600.0}",False,Ground Truth Fallback,0,Ultra Processed,3,True,False,True,True,False,False,0,0,0.0,Less Healthy,False
FM112,Princes ham,,False,"pork(62%),water,salt,stabilizers(E451,e407a),antioxidant E316,smoke flavouring,preservative (E250)","{'energy_kcal': 150.0, 'fat_g': 11.5, 'saturated_fat_g': 4.4, 'sugar_g': 0.0, 'added_sugar_g': None, 'sodium_mg': 2760.0}",False,Ground Truth Fallback,0,Ultra Processed,3,True,False,True,True,False,False,0,0,0.0,Less Healthy,False
FM113,Princes hot dog,,False,"Mechanically separated chicken (56%),water,pork rind (11%),potato starch,stabilizers: guzr gum,E451(i),E452(ii),hydrolysed maize protein,spices,glucose syrup,antioxidant E316,trehalose,dextrose,yeast extract,flavouring,spice extract,garlic powder,smoking flavouring,onion powder,chicory extract,sugar,preservative E250),water,salt","{'energy_kcal': 157.0, 'fat_g': 9.6, 'saturated_fat_g': 3.1, 'sugar_g': 0.0, 'added_sugar_g': None, 'sodium_mg': 2000.0}",False,Ground Truth Fallback,0,Ultra Processed,2,True,False,True,False,False,False,0,0,0.0,Less Healthy,False
MSS2,Bama Real Mayonnaise with a dash of lemon,,False,"Soybean oil, egg yolk, water, vinegar, stablizers (E1422), sugar,…, preservativees (E200 and E211), onion flavouring, natural flavourings, …., lemon oil and cakcium disodium, added to protect flavour","{'energy_kcal': 715.0, 'carbohydrates_g': None, 'protein_g': None, 'fat_g': 78.7, 'saturated_fat_g': 14.3, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': 464.8, 'serving_size': None, 'is_per_100': False}",False,Front & Back Processed,1,Ultra Processed,3,True,False,True,True,False,False,0,0,0.0,Less Healthy,False
MSS3,Creamy smooth Nutzy Peanut Butter,,False,"Roasted groundnut, sugar (fortified with Vitamin A), hydrogenated vegetable oil, salt","{'energy_kcal': 594.0, 'carbohydrates_g': None, 'protein_g': None, 'fat_g': 50.0, 'saturated_fat_g': 9.4, 'sugar_g': 9.4, 'added_sugar_g': None, 'sodium_mg': None, 'serving_size': None, 'is_per_100': False}",False,Front & Back Processed,2,Ultra Processed,3,False,True,True,True,False,False,0,0,0.0,Less Healthy,False
MSS9,Golden Penny Spread,,False,"vegetable oils and fat (25%), (palm oil, palm stearin, soya oik and or palm olein) water, emulsifiers (E471, E476), salt, preservatives (potassium sorbate), cotric acid, butter flavour, colourant (beta-carotene), antioxidant (TBHQ, BHA), vitamins (A, B6, B12, D, E, Folic acid, Niacin)","{'energy_kcal': 940.0, 'carbohydrates_g': None, 'protein_g': None, 'fat_g': 25.0, 'saturated_fat_g': 12.5, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': 1870.0, 'serving_size': None, 'is_per_100': False}",False,Front & Back Processed,1,Ultra Processed,3,True,False,True,True,False,False,0,0,0.0,Less Healthy,False
MSS12,Heinz Salad Cream,,False,"water, Spirit vinegar, rapeseed oil (22%), sugar, mustard power, modified cornflour, pasteurized egg yolk (3%), salt, colour (riboflavin )","{'energy_kcal': 303.0, 'fat_g': 23.7, 'saturated_fat_g': 1.8, 'sugar_g': 17.2, 'added_sugar_g': None, 'sodium_mg': 1500.0}",False,Ground Truth Fallback,0,Ultra Processed,3,True,True,True,False,False,False,0,0,0.0,Less Healthy,False
N82,Honeywell Instant noodles chicken flavour ,,False,"Noodles: Wheat flour, refined palm oil (contains antioxidants (E321), iodised salt, sodium polyphosphate, sodium carbonate, sodium carboxymethyl cellulose, potassium carbonate, soy lecithin, tartrazine CI 19140. Seasoning: Chicken flavouring salt, monosodium glutamate, sugar,garlic powder, pepper powder, ginger powder, caramel, dehydrated chives, chilli powder.","{'energy_kcal': 444.0, 'fat_g': 14.16, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': 1280.0}",False,Ground Truth Fallback,0,Ultra Processed,2,True,False,True,False,False,False,0,0,0.0,Less Healthy,False
N83,Indomie instant noodles beef flavour,,False,"Noodles: Wheat flour, vegetable oil (palm oil) contains antioxidant (E319), iodized salt, humectant (E452). Acidity regulator (E500, E501), thickener (E412), food color (E101). Seasonong powder: Iodized salt, flavour enhancer (E621,E631, E627),garlic powder, beef flavour, white pepper powser, onion powder, caramel color, celery powder.  chili powder,","{'energy_kcal': 450.0, 'fat_g': 19.0, 'saturated_fat_g': 9.0, 'sugar_g': 10.0, 'added_sugar_g': None, 'sodium_mg': 1490.0}",False,Ground Truth Fallback,0,Ultra Processed,4,True,True,True,True,False,False,0,0,0.0,Less Healthy,False
N84,Indomie chicken pepper soup flavour,,False,"Noodles: Wheat flour, vegetable oil (palm oil) contains antioxidant (E319), iodized salt, humectant (E452). Acidity regulator (E500, E501), thickener (E412), paprika extract, food color (E101). Seasonong powder: Iodized salt, sugar,  flavour enhancer (E621,E631, E627), spices (chili, black pepper, ginger, nutmeg) garlic powder, onion powder, yeast extract, shrimp powder, chicken flavour, dry leek, basil leaf, smoked fish flavour, chili powder. ","{'energy_kcal': 429.0, 'fat_g': 15.71, 'saturated_fat_g': 8.57, 'sugar_g': 1.43, 'added_sugar_g': None, 'sodium_mg': 1160.0}",False,Ground Truth Fallback,0,Ultra Processed,3,True,False,True,True,False,False,0,0,0.0,Less Healthy,False
